http://blog.spikie.be/post.aspx?id=59a948a5-f99f-4d1b-aad7-4f7ab86b1cd9, http://blog.spikie.be/post/2013/01/21/copying nokia’s photobeamer with signalr and wp8.html
http://blog.spikie.be/blog/post/2013/01/11/Getting-home-with-Windows-Phone-8-and-NFC.aspx, http://blog.spikie.be/post/2013/01/11/getting home with windows phone 8 and nfc.html
http://blog.spikie.be/post.aspx?id=305150cd-147d-48ae-ab98-1d32bdd33a34, http://blog.spikie.be/post/2013/01/11/getting home with windows phone 8 and nfc.html
http://blog.spikie.be/blog/post/2013/01/04/Windows-Phone-8-and-Fiddler.aspx, http://blog.spikie.be/post/2013/01/04/windows phone 8 and fiddler.html
http://blog.spikie.be/post.aspx?id=d4e93400-8341-4afc-9f08-0eaad3d034a2, http://blog.spikie.be/post/2013/01/04/windows phone 8 and fiddler.html
http://blog.spikie.be/blog/post/2012/12/11/Discovering-the-Windows-Phone-8-SDK-MSDN-webcast-slides-and-demos.aspx, http://blog.spikie.be/post/2012/12/11/discovering the windows phone 8 sdk msdn webcast slides and demos.html
http://blog.spikie.be/post.aspx?id=ff3238d0-0ab2-41b7-9222-2cac23120838, http://blog.spikie.be/post/2012/12/11/discovering the windows phone 8 sdk msdn webcast slides and demos.html
http://blog.spikie.be/blog/post/2012/11/21/Stream-comics-from-Windows-8-to-other-devices-using-PlayTo.aspx, http://blog.spikie.be/post/2012/11/21/stream comics from windows 8 to other devices using playto.html
http://blog.spikie.be/post.aspx?id=1706cd62-5a3d-46ed-9507-1995531cf79e, http://blog.spikie.be/post/2012/11/21/stream comics from windows 8 to other devices using playto.html
http://blog.spikie.be/blog/post/2012/11/06/Windows-App-day-Belgium-2311.aspx, http://blog.spikie.be/post/2012/11/06/windows app day belgium 23-11.html
http://blog.spikie.be/post.aspx?id=36984789-763a-49b0-9f0b-727720bc4e95, http://blog.spikie.be/post/2012/11/06/windows app day belgium 23-11.html
http://blog.spikie.be/blog/post/2012/10/30/The-cat-is-out-of-the-bag-(WP8-released).aspx, http://blog.spikie.be/post/2012/10/30/the cat is out of the bag (wp8 released).html
http://blog.spikie.be/post.aspx?id=a7364633-5239-4741-ba6a-33c05b1accc7, http://blog.spikie.be/post/2012/10/30/the cat is out of the bag (wp8 released).html
http://blog.spikie.be/blog/post/2012/10/09/MonoGame-XNA-on-Windows-8.aspx, http://blog.spikie.be/post/2012/10/09/monogame–xna on windows 8.html
http://blog.spikie.be/post.aspx?id=c7ee8bf4-6f58-4b7b-87e6-bf3b172eef16, http://blog.spikie.be/post/2012/10/09/monogame–xna on windows 8.html
http://blog.spikie.be/blog/post/2012/09/19/Techdays-Belgium-2013.aspx, http://blog.spikie.be/post/2012/09/19/techdays belgium 2013.html
http://blog.spikie.be/post.aspx?id=15914e57-dc06-4743-b0aa-3495b9ae7b31, http://blog.spikie.be/post/2012/09/19/techdays belgium 2013.html
http://blog.spikie.be/blog/post/2012/08/14/WinRT-GroupedGridView-first-item-other-template.aspx, http://blog.spikie.be/post/2012/08/14/winrt: groupedgridview first item other template.html
http://blog.spikie.be/post.aspx?id=0ee8ad5a-4a9c-4da6-918d-8897b01483d0, http://blog.spikie.be/post/2012/08/14/winrt: groupedgridview first item other template.html
http://blog.spikie.be/blog/post/2012/08/05/Weekly-update-on-my-XNA-project.aspx, http://blog.spikie.be/post/2012/08/05/weekly update on my xna project.html
http://blog.spikie.be/post.aspx?id=1dd71b45-f0b2-4530-9b67-f9827f7631a3, http://blog.spikie.be/post/2012/08/05/weekly update on my xna project.html
http://blog.spikie.be/blog/post/2012/07/16/XNA-Lunch-game-update.aspx, http://blog.spikie.be/post/2012/07/16/xna lunch game update.html
http://blog.spikie.be/post.aspx?id=135979e0-0bb3-4a00-90d4-9c2cebf67473, http://blog.spikie.be/post/2012/07/16/xna lunch game update.html
http://blog.spikie.be/blog/post/2012/07/16/Windows-8-Summer-app-a-thon.aspx, http://blog.spikie.be/post/2012/07/16/windows 8 summer app-a-thon.html
http://blog.spikie.be/post.aspx?id=28839f09-81c4-4846-907e-d7ce908dfd5f, http://blog.spikie.be/post/2012/07/16/windows 8 summer app-a-thon.html
http://blog.spikie.be/blog/post/2012/07/07/Lunch-development.aspx, http://blog.spikie.be/post/2012/07/07/lunch development.html
http://blog.spikie.be/post.aspx?id=b30a36f2-ab2c-468b-b8f3-b1c1a9d4af65, http://blog.spikie.be/post/2012/07/07/lunch development.html
http://blog.spikie.be/blog/post/2012/06/28/slides-and-demo-for-my-WiPhug-talk.aspx, http://blog.spikie.be/post/2012/06/28/slides and demo for my wiphug talk.html
http://blog.spikie.be/post.aspx?id=085044c5-6617-447f-9b73-9b2b4d177c5b, http://blog.spikie.be/post/2012/06/28/slides and demo for my wiphug talk.html
http://blog.spikie.be/blog/post/2012/06/22/My-community-day-session-slides-and-demos-are-online.aspx, http://blog.spikie.be/post/2012/06/22/my community day session slides and demos are online.html
http://blog.spikie.be/post.aspx?id=9ae1e843-aa6c-45fd-9687-51fd30cd4dff, http://blog.spikie.be/post/2012/06/22/my community day session slides and demos are online.html
http://blog.spikie.be/blog/post/2012/06/19/What-I-expect-from-the-WP-summits-keynote.aspx, http://blog.spikie.be/post/2012/06/19/what i expect from the wp summit's keynote.html
http://blog.spikie.be/post.aspx?id=285777a7-0174-4861-a620-ca371ef817d9, http://blog.spikie.be/post/2012/06/19/what i expect from the wp summit's keynote.html
http://blog.spikie.be/blog/post/2012/06/07/Will-Microsoft-pull-a-hattrick.aspx, http://blog.spikie.be/post/2012/06/07/will microsoft pull a hattrick.html
http://blog.spikie.be/post.aspx?id=544b0125-3e5a-4acf-a75b-33d3aa9bba9b, http://blog.spikie.be/post/2012/06/07/will microsoft pull a hattrick.html
http://blog.spikie.be/blog/post/2012/05/30/Visug-WP7-live-tiles-slides-and-demos.aspx, http://blog.spikie.be/post/2012/05/30/visug: wp7 live tiles slides and demos.html
http://blog.spikie.be/post.aspx?id=4aadb0fd-12e8-47f0-a2e0-d4b4021f9c83, http://blog.spikie.be/post/2012/05/30/visug: wp7 live tiles slides and demos.html
http://blog.spikie.be/blog/post/2012/05/10/Community-Day-2012.aspx, http://blog.spikie.be/post/2012/05/10/community day 2012.html
http://blog.spikie.be/post.aspx?id=993d8a78-483f-4aa6-9ed6-4b9daa2e800c, http://blog.spikie.be/post/2012/05/10/community day 2012.html
http://blog.spikie.be/blog/post/2012/04/12/Filtering-collections-from-XAML-using-CollectionViewSource.aspx, http://blog.spikie.be/post/2012/04/12/filtering collections from xaml using collectionviewsource.html
